"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Beta_Interaction","Interaction_Low","Interaction_High","P_Interaction","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Interaction_Direction"
"o_ANS_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1056,566,490,-1.85848149752196,-4.10278074565171,0.385817750607779,0.10458377367225,0.458323008151919,0.62589063985396,2.57233487368547,1.17010890527324,3.9745608420977,0.713853376163506,-1.08658641864457,2.51429317097159,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Tl_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,-1.15229722712517,-2.6040072755844,0.299412821334069,0.108453438568487,0.461148628820064,0.628334873141598,2.9963770849556,1.85638925013129,4.1363649197799,1.84407985783043,0.672296016010517,3.01586369965034,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"CYHA_Cys_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1074,586,488,2.77141211852231,-0.640887200466322,6.18371143751095,0.111418460654512,0.461148628820064,0.633958646193645,-5.52603226008145,-10.4224351393373,-0.629629380825617,-2.75462014155913,-5.58152512321245,0.0722848400941851,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Chloroform_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3280,1784,1496,-1.80224012580382,-4.18589719243937,0.581416940831733,0.124283360511624,0.500492451790053,0.633958646193645,2.30268340819011,0.367070821532665,4.23829599484756,0.500443282386296,-0.977196433171476,1.97808299794407,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Perchlorate_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2254,1214,1040,-1.29986209629608,-3.05506250511686,0.455338312524689,0.131375600877357,0.515130645545425,0.636584212381338,2.72007694155486,1.3953505461641,4.04480333694562,1.42021484525878,-0.027763708327301,2.86819339884485,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X34_MHA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2248,1210,1038,-1.24608833669947,-2.99810351147542,0.505926838076484,0.145782447122025,0.556963708235428,0.658229837005506,1.22843728270254,-0.295450262059187,2.75232482746427,-0.0176510539969272,-1.24931689423054,1.21401478623668,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"GAM_Cys_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2253,1214,1039,-2.51005530939003,-6.21814698147938,1.19803636269932,0.164361222487386,0.566191637899606,0.669456998147066,-2.28502025835312,-4.39961141923298,-0.170429097473259,-4.79507556774315,-7.53110351708288,-2.05904761840341,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Sr_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,-1.06004459870238,-2.62860778396348,0.508518586558725,0.164992938273431,0.566191637899606,0.669456998147066,2.160186165795,1.00890297831364,3.31146935327635,1.10014156709262,-0.18236018693128,2.38264332111651,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Furan_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3375,1837,1538,-6.56827567373275,-16.3839583667279,3.24740701926237,0.16882928447981,0.566191637899606,0.669456998147066,5.03024455482493,-4.93389041044805,14.9943795200979,-1.53803111890782,-3.77858267560118,0.702520437785544,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"PNP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2222,1185,1037,-1.12823064460839,-2.81456105643115,0.558099767214361,0.168897243902014,0.566191637899606,0.669456998147066,2.25841020502433,1.10693053803719,3.40988987201148,1.13017956041594,-0.159508997296334,2.41986811812821,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X2_MHA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2124,1137,987,-1.10060625852192,-2.76265225085647,0.561439733812628,0.1729302238783,0.566191637899606,0.669456998147066,1.8062245331273,0.486401898641285,3.12604716761331,0.705618274605374,-0.543361390179512,1.95459793939026,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"BP3_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.842876333444318,-2.12005181342701,0.434299146538371,0.174271396693201,0.566191637899606,0.669456998147066,2.58803881084316,1.34189459188716,3.83418302979917,1.74516247739884,0.558168897186266,2.93215605761142,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X25_DMF_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3370,1833,1537,4.00121979057842,-2.11720462377779,10.1196442049346,0.177891856961953,0.566191637899606,0.669456998147066,-4.84853423669945,-10.7808303181326,1.08376184473371,-0.847314446121036,-3.28489729392715,1.59026840168508,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"X23_OH_PH_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2260,1218,1042,-0.968106118855119,-2.45109573073706,0.51488349302682,0.17859736229048,0.566191637899606,0.669456998147066,0.495454015009974,-1.07867785960505,2.069585889625,-0.472652103845145,-1.57973636340575,0.634432155715463,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X25_DCP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,1.04015002857205,-0.587902362820683,2.66820241996478,0.187281998289574,0.576177266063823,0.675491610430536,-0.145088133595947,-1.36266131270654,1.07248504551465,0.895061894976102,-0.417836930739416,2.20796072069162,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Norharman_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1149,619,530,-1.77005252037652,-4.41405663329819,0.873951592545153,0.189481114343137,0.576177266063823,0.675491610430536,1.30310136979817,0.130643094566579,2.47555964502976,-0.466951150578351,-2.77415011089416,1.84024780973745,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Cd_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,-1.0098838353644,-2.61427896642204,0.594511295693232,0.19337664238915,0.576262394319666,0.677955758023136,1.77431869823875,0.427747413624034,3.12088998285347,0.76443486287435,-0.727394579673613,2.25626430542231,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"BuP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2214,1201,1013,-1.96393990207787,-5.18687140681514,1.25899160265939,0.206890391526432,0.604444477204674,0.708659042239963,1.82911704316657,-0.538016313118884,4.19625039945203,-0.134822858911299,-2.98982851995252,2.72018280212992,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"o_TLD_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1087,585,502,-1.0929695359256,-2.82814037156416,0.642201299712963,0.216992496646854,0.621766961545793,0.709857390100895,1.68390891955418,0.427609438419207,2.94020840068915,0.590939383628579,-0.594683050083449,1.77656181734061,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Mo_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2265,1219,1046,-1.02569526541525,-2.79863503898387,0.747244508153366,0.229150807865874,0.644216422113494,0.717045429584856,1.78432409304322,0.867635935430925,2.70101225065551,0.758628827627966,-0.720457978818466,2.2377156340744,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"PFBA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1094,583,511,-2.11824873577243,-5.61848745040118,1.38198997885632,0.235576257069558,0.650015968580818,0.717045429584856,4.59620947645673,1.90580011708764,7.28661883582583,2.4779607406843,-1.03663196380417,5.99255344517277,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Thiocyanate_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2249,1209,1040,-1.03115362702639,-2.89627747000253,0.833970215949743,0.249129430682057,0.655555582869686,0.740908086721115,1.38443018929696,-0.0973716410989651,2.86623201969289,0.353276562270569,-0.880452327423911,1.58700545196505,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"DEP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1046,567,479,1.07677026816438,-0.826183016050642,2.97972355237941,0.267417543118561,0.655555582869686,0.765743909399809,0.644410660822854,-0.798946136081798,2.08776745772751,1.72118092898724,0.415233323877024,3.02712853409745,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"X14_DCB_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3343,1822,1521,1.49449040733369,-1.32295304500107,4.31193385966846,0.267694533327912,0.655555582869686,0.765743909399809,-0.704224480917812,-2.52102684637785,1.11257788454223,0.790265926415881,-1.4107018125341,2.99123366536586,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"BDCM_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3341,1819,1522,-1.89234501174511,-5.47342909922546,1.68873907573523,0.26941427842888,0.655555582869686,0.765743909399809,1.26720409428772,-1.4897263038346,4.02413449241004,-0.625140917457393,-2.92102465812751,1.67074282321272,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"BMA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2244,1208,1036,-0.952219529550279,-2.7690713827316,0.864632323631037,0.273135503612375,0.655555582869686,0.765743909399809,2.4579116775671,1.23263692130235,3.68318643383185,1.50569214801682,0.601544051176256,2.40984024485738,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X1_AN_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1110,594,516,-1.17165497268978,-3.27095904094522,0.927649095565667,0.274004516035222,0.655555582869686,0.765743909399809,1.58557112599092,0.599142568387465,2.57199968359437,0.41391615330114,-1.10683623112454,1.93466853772682,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X3_HPMA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2170,1167,1003,-1.26957708271449,-3.73241631845769,1.1932621530287,0.280665422315146,0.655555582869686,0.768598159437073,1.05707233168047,-0.751235144641199,2.86537980800213,-0.212504751034026,-1.40149854608207,0.976489044014016,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"PFUnDA_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",2211,1189,1022,1.85569549164304,-1.81549003657207,5.52688101985815,0.289626574564029,0.655555582869686,0.769894580565299,3.5619842946315,1.46829440986594,5.65567417939707,5.41767978627454,2.19314115005242,8.64221842249666,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Cs_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,-0.875444545027208,-2.61008567231817,0.859196582263758,0.290344736420204,0.655555582869686,0.769894580565299,2.99224859896799,1.66776675807403,4.31673043986194,2.11680405394078,0.588857186578663,3.64475092130289,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"BPF_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2213,1200,1013,1.96942896729073,-1.95147122845906,5.89032916304051,0.292522084993347,0.655555582869686,0.771429923256791,-2.41859561153413,-5.17284006132884,0.335648838260591,-0.449166644243398,-3.00215263620233,2.10381934771553,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"PHE_Cys_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2200,1184,1016,-1.74102130798421,-5.31182157512621,1.8297789591578,0.30618719864309,0.655555582869686,0.785123573184402,-1.97267529252273,-4.39360345763046,0.448252872584985,-3.71369660050694,-6.11515526425647,-1.31223793675742,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Pb_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",3437,1869,1568,0.628069652778434,-0.667754843824582,1.92389414938145,0.308921045760069,0.655555582869686,0.785123573184402,1.79059264729889,0.403593200501873,3.17759209409591,2.41866230007733,1.5783017022335,3.25902289792115,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"EO_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2243,1198,1045,-1.38514598296059,-4.25284151535753,1.48254954943635,0.31051241090756,0.655555582869686,0.785123573184402,1.20605118304693,-1.49499172319718,3.90709408929104,-0.179094799913661,-1.09960574584358,0.741416146016257,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Nitrate_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2255,1214,1041,-0.753262132230246,-2.31705647688285,0.810532212422361,0.311782484790757,0.655555582869686,0.785123573184402,2.95828443765026,1.57612936624758,4.34043950905293,2.20502230542001,1.02841816329755,3.38162644754247,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MMA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2272,1225,1047,1.79261980117186,-1.94295292562851,5.52819252797224,0.313519901565162,0.655555582869686,0.785123573184402,2.79875864613867,0.969379814206498,4.62813747807084,4.59137844731053,1.52711997888735,7.65563691573371,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"BPA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,0.978957640332991,-1.08019794947943,3.03811323014541,0.317831774147142,0.655555582869686,0.785315449316656,-0.812026890239693,-2.04374450045098,0.419690719971599,0.166930750093298,-1.30854979726168,1.64241129744828,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Sm_PFOS_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1045,561,484,1.06865818981061,-1.04272621148304,3.18004259110427,0.321188691075054,0.655555582869686,0.785315449316656,-0.901810281117218,-3.12663172802184,1.32301116578741,0.166847908693393,-0.957554504083231,1.29125032147002,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"X26_DMA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1063,566,497,-3.09116602066255,-9.25767074275968,3.07533870143457,0.325854925975799,0.655555582869686,0.785315449316656,-0.815117539270367,-3.53663468427567,1.90639960573494,-3.90628355993292,-8.84413762463891,1.03157050477307,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Mn_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2268,1222,1046,-1.90566632246196,-6.02796470146529,2.21663205654137,0.330783769324935,0.655555582869686,0.785315449316656,-1.26369122233131,-3.57716460509274,1.04978216043013,-3.16935754479327,-6.43352384886749,0.0948087592809612,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Sn_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2265,1219,1046,0.682539643985748,-0.800839413137937,2.16591870110943,0.332948159583612,0.655555582869686,0.785315449316656,-1.56328104064802,-2.8466406754646,-0.279921405831441,-0.88074139666227,-2.02014866355636,0.258665870231817,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Total_As_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,0.785462064033564,-0.937793155857719,2.50871728392485,0.337316703062188,0.655555582869686,0.785315449316656,2.16016104640026,0.640715053122084,3.67960703967843,2.94562311043382,2.24854262328066,3.64270359758698,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"DBCM_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3373,1835,1538,-1.9967496528599,-6.39488515769431,2.4013858519745,0.339150056870777,0.655555582869686,0.786511415933785,0.331855404530939,-2.60598449921412,3.269695308276,-1.66489424832897,-3.92574127639688,0.595952779738945,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X4_ABP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1127,604,523,-1.31972264563996,-4.03994854464765,1.40050325336772,0.341665211194624,0.655555582869686,0.789273123534869,1.90433235892846,-0.241640302443585,4.0503050203005,0.584609713288497,-1.22961208909281,2.3988315156698,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"CMAC_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2229,1201,1028,-0.963299286765348,-3.10365212344318,1.17705354991248,0.343176748079433,0.655555582869686,0.789704022607498,1.31116163419969,-0.0986981303432408,2.72102139874262,0.347862347434341,-1.25288633359541,1.94861102846409,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"IPM3_Cys_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1072,584,488,-1.27876351369813,-3.96744576932795,1.40991874193169,0.351244546126012,0.66247389079463,0.802075668548288,0.406728284210315,-2.05234484297812,2.86580141139875,-0.872035229487813,-2.34900318276279,0.604932723787165,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X24_DCP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.733092513218029,-2.57507516446001,1.10889013802395,0.399769762103618,0.731618345851368,0.844182840117226,1.0052416010545,-0.273210128563552,2.28369333067254,0.272149087836466,-1.04307465569171,1.58737283136464,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X5OHIMI_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",877,466,411,1.95219677349247,-2.6003162214218,6.50470976840673,0.400646790357062,0.731618345851368,0.844182840117226,-0.170821636860185,-4.58115233314332,4.23950905942295,1.78137513663228,-1.92604052008057,5.48879079334514,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"IHg_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3437,1869,1568,1.26164277244195,-1.95465345608918,4.47793900097307,0.406364870784266,0.731618345851368,0.844182840117226,0.573258808475554,-1.7870552243437,2.93357284129481,1.8349015809175,-0.728537254571158,4.39834041640616,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"X2_FL_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2259,1218,1041,-0.769668908448148,-2.73854103326958,1.19920321637328,0.407927278445908,0.731618345851368,0.844182840117226,0.388550761283681,-1.55330279644253,2.33040431900989,-0.381118147164467,-1.44739563144768,0.685159337118743,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X3PBA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2245,1199,1046,0.637422830164429,-1.02175003125671,2.29659569158557,0.415803313763181,0.731618345851368,0.846785120414247,1.30329008754095,0.100503510450621,2.50607666463127,1.94071291770538,0.770208467435797,3.11121736797496,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"CEMA_CEM_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2240,1203,1037,-0.819515274914203,-2.96005558111214,1.32102503128373,0.417366170452123,0.731618345851368,0.846785120414247,-0.350713317170847,-1.55816005503478,0.856733420693084,-1.17022859208505,-2.57496744093319,0.234510256763093,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"BCPP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2053,1077,976,-1.43064483976173,-5.2635720695114,2.40228238998794,0.428796363233733,0.74291462932356,0.846785120414247,-1.03537344092479,-4.23293957324331,2.16219269139373,-2.46601828068652,-4.40371507290723,-0.52832148846581,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"PhIP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1163,625,538,1.74992265610193,-2.65716253974045,6.1570078519443,0.436425480252396,0.747441339742609,0.846785120414247,-2.28336061850465,-4.76210389079024,0.195382653780932,-0.533437962402727,-4.18716141313463,3.12028548832918,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"PFHpA_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",1166,628,538,-1.60813720326161,-5.83729894281014,2.62102453628693,0.456105135980664,0.758594234582448,0.856093807052293,-0.573741902490486,-4.60570321214986,3.45821940716888,-2.18187910575209,-6.79782814348798,2.4340699319838,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X24D_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2265,1206,1059,-0.604292471530631,-2.33317568457168,1.12459074151042,0.457913308557252,0.758594234582448,0.856093807052293,2.30690938145581,1.03720075404455,3.57661800886708,1.70261690992518,0.720439359814368,2.684794460036,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MHBP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2131,1148,983,-0.672295783891323,-2.59704543854243,1.25245387075979,0.458211282633694,0.758594234582448,0.856093807052293,1.86544193017659,0.632505701338506,3.09837815901467,1.19314614628526,-0.369293453843415,2.75558574641394,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MnBP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.62966807756945,-2.49048559900181,1.23114944386291,0.472020426710355,0.767720159401759,0.865612844059606,0.0542483006310593,-1.17756550264636,1.28606210390848,-0.575419776938391,-1.87082602739639,0.719986473519608,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"Se_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",3437,1869,1568,-0.415726120628095,-1.65001896376476,0.818566722508569,0.474028554798402,0.767720159401759,0.866628891594624,-0.680907407221946,-1.62762357791307,0.265808763469174,-1.09663352785004,-1.88103771127739,-0.312229344422693,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"NDMA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",927,491,436,1.65290507285604,-3.08033127055367,6.38614141626574,0.493694946879588,0.78203963557328,0.880962472296322,3.38759271647066,-0.516604292328673,7.29178972526999,5.04049778932669,0.53553745599865,9.54545812265473,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"MCNP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.572184551074238,-2.37867869194567,1.23430958979719,0.500186918806997,0.78203963557328,0.885525823931536,0.333064859599666,-0.870083495816473,1.53621321501581,-0.239119691474572,-1.42518380768475,0.946944424735611,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"DMA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2270,1223,1047,-0.505963900045392,-2.15341401177405,1.14148621168327,0.513023733638186,0.78203963557328,0.889962399275514,3.21943855182835,1.91854250494324,4.52033459871346,2.71347465178296,1.69995293692812,3.7269963666378,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"TCPY_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2243,1194,1049,-0.391629849190185,-1.67589606512924,0.89263636674887,0.515953500482754,0.78203963557328,0.889962399275514,1.74720396403386,0.808192325503145,2.68621560256457,1.35557411484367,0.363099652485126,2.34804857720222,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"DEA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2239,1196,1043,0.380943978751526,-0.869403938217635,1.63129189572069,0.516323376408182,0.78203963557328,0.889962399275514,0.139336307965295,-0.827380255539608,1.1060528714702,0.520280286716821,-0.671620302022426,1.71218087545607,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"IPM1_Cys_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1072,584,488,-1.12067168616419,-4.52768330203263,2.28633992970425,0.519126228879774,0.78203963557328,0.889962399275514,0.234538830283116,-2.65837470917294,3.12745236973918,-0.886132855881077,-2.61146535841926,0.839199646657101,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"m_p_Xylene_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3358,1829,1529,-0.668237497717764,-2.87918708296742,1.5427120875319,0.519610227662783,0.78203963557328,0.889962399275514,1.46324742118487,-0.366533681448387,3.29302852381813,0.795009923467106,-1.37397531067556,2.96399515760978,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"BPS_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2211,1199,1012,-0.482364565799939,-2.1918172211372,1.22708808953732,0.54721203136485,0.802523246094748,0.897537713320973,0.167919063787795,-0.836903743791972,1.17274187136756,-0.314445502012144,-1.8090768486778,1.18018584465351,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MECPP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.507832489286542,-2.32058129671458,1.3049163181415,0.55004992947205,0.802523246094748,0.897537713320973,0.0334489632822592,-1.19632473902272,1.26322266558724,-0.474383526004283,-2.08689549683026,1.1381284448217,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"DHB_Cys_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2138,1146,992,-0.618694495766038,-2.83297527538339,1.59558628385131,0.551078067525819,0.802523246094748,0.897537713320973,1.02245585887988,-0.340125497831871,2.38503721559164,0.403761363113845,-0.849170549116096,1.65669327534379,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MEHP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2213,1200,1013,-0.876372286521671,-4.0426194114964,2.28987483845306,0.554764391595698,0.802523246094748,0.898477112475642,0.671357778605781,-1.19209315346424,2.53480871067581,-0.205014507915889,-3.05087981959142,2.64085080375964,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MINP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2213,1200,1013,-0.763086701652468,-3.63204152778975,2.10586812448482,0.570080456696463,0.812915294892704,0.910906038045822,1.01956748229013,-0.727915457874099,2.76705042245436,0.256480780637662,-1.97943979501952,2.49240135629484,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"GLYP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2048,1074,974,0.442217147923542,-1.23261232227484,2.11704661812192,0.572859771568684,0.812915294892704,0.912899529023892,-0.0534580645165983,-1.13060586340594,1.02368973437275,0.388759083406944,-0.907269661794841,1.68478782860873,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"DMTP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1043,566,477,-0.739348502826772,-3.39138031674772,1.91268331109418,0.584784206601003,0.822007988524051,0.914291111896112,1.96697459811518,0.259212817821566,3.6747363784088,1.22762609528841,-0.392103677824145,2.84735586840096,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"PFHxA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1094,583,511,0.897459700379245,-2.45111974056784,4.24603914132633,0.599378827448653,0.826916909209097,0.914291111896112,1.9465402312604,-1.28821777975551,5.18129824227632,2.84399993163965,-0.745322093174928,6.43332195645422,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
