"category_group_id","family","outcome","variable","z","est","se"
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-0.200264454830196,-0.0343669971252947,0.025086006306039
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-0.0339715284528146,-0.0327587300856931,0.0248365705899461
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",0.132321397924567,-0.0308615320262233,0.0250652074193211
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",0.298614324301948,-0.0286758556780518,0.0257548164085289
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",0.464907250679329,-0.0262022180745167,0.0268781862920479
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",0.63120017705671,-0.0234412003329489,0.0284034516041991
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",0.797493103434092,-0.0203934474389817,0.0302993012520676
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",0.963786029811473,-0.0170596679819108,0.0325385335275413
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",1.13007895618885,-0.0134406339086688,0.0350996820422882
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",1.29637188256624,-0.0095371801939339,0.0379671697107964
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",1.46266480894362,-0.00535020455423618,0.0411306149278428
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",1.628957735321,-0.000880667064134588,0.0445838048646816
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",1.79525066169838,0.00387041017415024,0.0483236406683607
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",1.96154358807576,0.00890194342193595,0.0523492107911285
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",2.12783651445314,0.0142127877383613,0.0566610430229994
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",2.29412944083052,0.0198017373949724,0.0612605322228264
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",2.46042236720791,0.0256675263343169,0.0661495222562438
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",2.62671529358529,0.0318088286442113,0.0713300117981856
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",2.79300821996267,0.0382242590624551,0.0768039547270394
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",2.95930114634005,0.0449123734921568,0.0825731309895474
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",3.12559407271743,0.0518716695401471,0.0886390679589253
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",3.29188699909481,0.0591005870845667,0.095002997527291
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",3.45817992547219,0.0665975088585236,0.101665837420646
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",3.62447285184957,0.0743607610292853,0.10862818822727
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",3.79076577822696,0.0823886138519709,0.115890341394372
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",3.95705870460434,0.0906792822809002,0.123452292517322
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",4.12335163098172,0.0992309266655318,0.131313758746661
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",4.2896445573591,0.108041653383423,0.139474196547436
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-6.95325882430079,-11.2848897384399,6.2302906899342
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-6.71516878233354,-10.7750326031552,5.73774883217883
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-6.47707874036629,-10.29145765494,5.28776664493417
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-6.23898869839904,-9.83100570916255,4.87822048130303
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-6.00089865643179,-9.39039734127239,4.50644558997799
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-5.76280861446453,-8.96627259083759,4.16930945858812
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-5.52471857249728,-8.55523194280276,3.86331924199159
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-5.28662853053003,-8.15387809841307,3.58475823524465
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-5.04853848856278,-7.7588580365542,3.3298407659271
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-4.81044844659553,-7.3669048590636,3.09487091434837
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-4.57235840462828,-6.97487891504517,2.87638944392314
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-4.33426836266102,-6.57980770664093,2.67129556901505
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-4.09617832069377,-6.1789240932893,2.47693490345466
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-3.85808827872652,-5.76970233456105,2.29115062798503
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-3.61999823675927,-5.34989153921595,2.11230008823297
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-3.38190819479202,-4.91754612120693,1.9392427041887
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-3.14381815282477,-4.47105290596348,1.77130701573645
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-2.90572811085751,-4.00915457088166,1.60824513639571
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-2.66763806889026,-3.53096915285495,1.45018246692286
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-2.42954802692301,-3.03600541054864,1.29756984262273
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-2.19145798495576,-2.52417387666645,1.15114482025787
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-1.95336794298851,-1.99579349608601,1.0119090802137
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-1.71527790102126,-1.45159379618089,0.88112991147353
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-1.477187859054,-0.892712596250405,0.76037488750525
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-1.23909781708675,-0.320689312868694,0.651586015836206
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-1.0010077751195,0.262546027350723,0.557179535295773
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-0.762917733152249,0.854687906728614,0.480086293909444
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-0.524827691184997,1.45307436126107,0.423486605452414
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-0.286737649217746,2.05470969914674,0.389871288110631
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",-0.0486476072504933,2.65629060666161,0.379560044623071
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",0.189442434716758,3.25423531864155,0.390060456174976
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",0.42753247668401,3.84471550379777,0.417450210875452
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",0.665622518651261,4.42369049015657,0.458597593560698
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",0.903712560618513,4.98694344146648,0.512411018545723
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",1.14180260258577,5.53011907693592,0.579874206668999
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",1.37989264455302,6.04876252733071,0.663471539083209
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",1.61798268652027,6.538358912303,0.766477210439589
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",1.85607272848752,6.99437323087085,0.892346857190847
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",2.09416277045477,7.41229016166376,1.04431866852923
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",2.33225281242202,7.7876533860159,1.22523327373378
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",2.57034285438928,8.11610406008164,1.43751184309025
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",2.80843289635653,8.39341808352782,1.68321176301381
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",3.04652293832378,8.61554183474662,1.96409883183289
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",3.28461298029103,8.7786260692324,2.28170514902683
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",3.52270302225828,8.87905770568031,2.63736409394973
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",3.76079306422553,8.91348925330956,3.0322247414607
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",3.99888310619279,8.87886566545913,3.46725144841135
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",4.23697314816004,8.77244843660675,3.94321421802306
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",4.47506319012729,8.59183679212619,4.46067423555569
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Nitrate_ln_U",4.71315323209454,8.33498585180037,5.0199676987614
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-5.28833719105134,1.80656368625948,9.93930950559308
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-5.04875603379553,1.58262628147943,8.92773981153936
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-4.80917487653972,1.32578264341898,7.96924736299464
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-4.5695937192839,1.0482353183465,7.06671067931063
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-4.33001256202809,0.762087153284099,6.22245407386252
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-4.09043140477228,0.479134790925215,5.43822872546044
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-3.85085024751647,0.210663368186189,4.7152036137428
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-3.61126909026066,-0.0327537869144692,4.0539667890127
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-3.37168793300484,-0.241446671786193,3.45453725037195
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-3.13210677574903,-0.406827630726838,2.91638736263205
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-2.89252561849322,-0.521554340997966,2.43847511486216
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-2.65294446123741,-0.579673464376143,2.01928417166671
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-2.4133633039816,-0.576741987940636,1.65686682356908
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-2.17378214672579,-0.509923660567438,1.3488790602746
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-1.93420098946997,-0.378058388578651,1.09258632559309
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-1.69461983221416,-0.181702950903386,0.884803695629409
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-1.45503867495835,0.0768580556714653,0.721729551414708
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-1.21545751770254,0.393631559533077,0.598683714026203
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-0.975876360446726,0.762965569811911,0.50993122369729
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-0.736295203190915,1.17762827124761,0.448978977134607
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-0.496714045935103,1.62891540112511,0.409596664762019
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-0.257132888679291,2.10678408576713,0.387165037199397
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",-0.0175517314234792,2.60001078519188,0.379483892386835
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",0.222029425832332,3.09637051853252,0.386504028682775
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",0.461610583088144,3.58283411939514,0.409190304268575
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",0.701191740343956,4.04577991964595,0.448286877371827
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",0.940772897599768,4.47121598759955,0.503750031369429
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",1.18035405485558,4.84500885176159,0.574963222266501
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",1.41993521211139,5.15311453537707,0.661267903089426
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",1.6595163693672,5.38180771588594,0.76238362585521
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",1.89909752662301,5.51790488608287,0.878602821357396
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",2.13867868387883,5.54897755860921,1.01081839392211
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",2.37825984113464,5.4635517899963,1.16046202523778
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",2.61784099839045,5.25129061198338,1.3294039996436
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",2.85742215564626,4.90315634265306,1.5198421481152
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",3.09700331290207,4.41155018066307,1.73419485508544
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",3.33658447015789,3.77042697282337,1.97500605793299
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",3.5761656274137,2.97538355945028,2.24486560604485
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",3.81574678466951,2.0237196440132,2.54634486827641
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",4.05532794192532,0.914470675931071,2.88194515942459
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",4.29490909918113,-0.351587209797245,3.25405535082713
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",4.53449025643694,-1.77195963285695,3.66491499614278
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",4.77407141369276,-3.34248271414226,4.11657994189301
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",5.01365257094857,-5.05739659026864,4.61088845247662
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",5.25323372820438,-6.90944174012847,5.1494269734154
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",5.49281488546019,-8.88997579764548,5.73349558817023
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",5.732396042716,-10.9891082234476,6.36407391339829
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",5.97197719997181,-13.1958499641287,7.04178859037463
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",6.21155835722763,-15.4982750565049,7.76688371377252
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Perchlorate_ln_U",6.45113951448344,-17.8836910289397,8.53919553473354
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-4.38337435806132,-4.46250047294086,5.94312532801523
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-4.20602364546132,-3.01373477947057,5.37603273207457
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-4.02867293286131,-1.63145765203383,4.84189096064454
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-3.85132222026131,-0.320345059270096,4.34107764972256
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-3.6739715076613,0.915203732111664,3.87379808243399
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-3.4966207950613,2.07109921994478,3.44008326479476
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-3.3192700824613,3.14359302015529,3.03978885364078
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-3.14191936986129,4.12930718640416,2.67259481559799
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-2.96456865726129,5.02526118314961,2.33800562786121
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-2.78721794466128,5.82889621599462,2.03535074792745
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-2.60986723206128,6.53809664408485,1.76378498471653
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-2.43251651946128,7.15120822297675,1.52228833895265
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-2.25516580686127,7.66705295232701,1.30966494432119
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-2.07781509426127,8.08494033626134,1.12454108082593
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-1.90046438166126,8.404674892572,0.965363244245354
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-1.72311366906126,8.62655978905681,0.830399170123631
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-1.54576295646126,8.75139651668847,0.717747838285297
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-1.36841224386125,8.78048055190769,0.625367691230139
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-1.19106153126125,8.71559300221089,0.551132765133036
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-1.01371081866124,8.55898826635503,0.49291978565191
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-0.83636010606124,8.31337778597046,0.448713287788125
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-0.659009393461236,7.9819100044904,0.416697363150217
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-0.481658680861232,7.56814668971558,0.395297758806799
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-0.304307968261228,7.0760358156228,0.383159807188766
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",-0.126957255661225,6.50988123761886,0.379088235311619
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",0.0503934569387798,5.87430942644141,0.382005134484261
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",0.227744169538783,5.17423356338143,0.390976782869313
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",0.405094882138788,4.41481532314404,0.405324697976753
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",0.582445594738791,3.60142470109695,0.424799144981611
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",0.759796307338796,2.73959825728714,0.449773213473367
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",0.937147019938799,1.8349961738071,0.481406140679436
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",1.1144977325388,0.893358528924182,0.521716446521878
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",1.29184844513881,-0.0795387977554896,0.573506281286745
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",1.46919915773881,-1.07792816908032,0.640113387243912
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",1.64654987033882,-2.09609376981095,0.725043282171823
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",1.82390058293882,-3.12841430760214,0.831604608878071
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",2.00125129553882,-4.16940443756091,0.96266766605906
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",2.17860200813883,-5.21375452442501,1.12058645082622
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",2.35595272073883,-6.25636837651827,1.30724133746601
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",2.53330343333884,-7.29239860932448,1.52413115896584
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",2.71065414593884,-8.31727932338381,1.77246260102777
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",2.88800485853884,-9.32675581257016,2.05321526053707
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",3.06535557113885,-10.3169110514358,2.36718088047821
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",3.24270628373885,-11.2841887478441,2.71498316985135
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",3.42005699633886,-12.2254127838324,3.09708544318967
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",3.59740770893886,-13.1378029092155,3.51379165473801
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",3.77475842153886,-14.0189865919906,3.9652444649352
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",3.95210913413887,-14.8670069740937,4.45142250801458
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",4.12945984673887,-15.6803269173235,4.97213804541813
"C06","Urinary perchlorate, nitrate and thiocyanate","LE8","Thiocyanate_ln_U",4.30681055933888,-16.4578291722189,5.52703563098262
