exposure,outcome,estimate_same_sample_unweighted,estimate_survey_weighted,conf_low_same_sample_unweighted,conf_low_survey_weighted,conf_high_same_sample_unweighted,conf_high_survey_weighted,p_value_same_sample_unweighted,p_value_survey_weighted,p_fdr_bh_same_sample_unweighted,p_fdr_bh_survey_weighted,direction_consistent
GAM_Cys_binary_U,LE8,-4.976961996211792,-5.730617262985921,-6.053999029556686,-7.120189410415337,-3.8999249628668986,-4.341045115556504,2.5535904160489507e-19,2.1227154285999947e-9,2.926807476856105e-18,3.5142733206822136e-8,TRUE
CMAC_ln_U,LE8,-2.830874111888297,-2.3812000625996683,-3.4565711027578256,-3.340679077148955,-2.2051771210187683,-1.4217210480503817,1.3581405235159176e-18,1.920267634076873e-5,1.4454495571705122e-17,8.67029931749861e-5,TRUE
o_Xylene_binary_S,LE8,-4.3332366835665574,-4.350095960307905,-5.322904846828117,-6.109023451330489,-3.3435685203049976,-2.5911684692853205,1.3421983740874163e-17,2.0180488844649158e-5,1.3332503849268335e-16,8.84380246427272e-5,TRUE
X3_FL_ln_U,LE8,-2.037441024710557,-2.10106855018736,-2.5086986368927953,-2.656877287626998,-1.5661834125283187,-1.5452598127477217,3.8843223359893915e-17,1.2995224507540011e-8,3.617275175390121e-16,1.7602622287486015e-7,TRUE
THg_ln_S,LE8,2.0653654197854654,2.389042377429655,1.5851556960484618,1.7464714308633311,2.545575143522469,3.0316133239959786,4.7979158558942144e-17,1.8160506091135942e-8,4.2052321325190474e-16,2.254929506316046e-7,TRUE
PMM_Cys_ln_U,LE8,-2.499770299768767,-2.5529330687251983,-3.082700209605508,-3.3243250321874322,-1.9168403899320259,-1.7815411052629644,6.930054014831772e-17,1.708805151566441e-7,5.736544712277412e-16,1.4145109310188875e-6,TRUE
CEMA_CEM_ln_U,LE8,-2.9626810984921983,-3.071884308677874,-3.662089140942145,-3.9446928435106523,-2.2632730560422516,-2.199075773845096,1.6090583423963179e-16,5.3439497369337086e-8,1.2618404895634281e-15,5.182100290744074e-7,TRUE
DMA_ln_U,LE8,3.320440849785953,4.026815779093979,2.534278641372942,3.0605131347827985,4.1066030581989645,4.993118423405159,1.9506702027358352e-16,1.697854183117171e-9,1.4532493010381972e-15,3.1622534160557314e-8,TRUE
Tl_ln_U,LE8,3.9686301723224715,3.9337885565332975,3.019749978866003,2.6250971226770683,4.9175103657789405,5.242479990389526,3.7653310676718984e-16,9.463736813637995e-7,2.671592043252918e-15,5.892006073458074e-6,TRUE
IPM3_Cys_ln_U,LE8,-2.7524355466126087,-2.7278684226500753,-3.416501456796316,-3.623603448382971,-2.0883696364289013,-1.8321333969171796,1.069342882749476e-15,1.0186586321109997e-5,7.242367705894178e-15,5.233797799466861e-5,TRUE
PHE_Cys_binary_U,LE8,-4.4306726124715015,-4.907867152894166,-5.522854843799099,-6.265546901527702,-3.338490381143904,-3.5501874042606305,2.7292088944777857e-15,3.1736045791018835e-8,1.7680527185964785e-14,3.3776220163298615e-7,TRUE
Total_As_ln_U,LE8,2.151856267399769,2.558353128558286,1.6053698963485683,1.8299271951475813,2.6983426384509697,3.286779061968991,1.6563568614616377e-14,5.564671453148e-8,1.0283215514907666e-13,5.182100290744074e-7,TRUE
MeP_ln_U,LE8,1.3188204652005948,1.1189607003686008,0.9768415968756763,0.6083532542016885,1.6607993335255133,1.6295681465355132,5.59666689089749e-14,1.0195663331560728e-4,3.335613466974904e-13,3.7978845910063716e-4,TRUE
X3_HPMA_ln_U,LE8,-2.2438285873947272,-2.065533763540357,-2.8313271692602426,-2.696378614402586,-1.6563300055292118,-1.4346889126781281,9.682509802559043e-14,2.0811382939317008e-7,5.548822925312683e-13,1.6320505568201234e-6,TRUE
MeA_a_C_binary_U,LE8,-7.252174834229691,-7.843345467203018,-9.211221628361109,-10.037272133053587,-5.293128040098273,-5.649418801352447,6.63027012265078e-13,1.5597890070044428e-6,3.658926845462838e-12,9.29634248174648e-6,TRUE
Nitrate_ln_U,LE8,3.1435089405224046,3.055610112247094,2.277877226152254,1.7197971992475984,4.009140654892555,4.391423025246589,1.398754335046908e-12,5.879733172925701e-5,7.44337128292819e-12,2.4335562299053598e-4,TRUE
Cs_ln_U,LE8,4.2089508515743805,3.958246228415468,3.0437174592110736,2.0788806518569647,5.3741842439376875,5.837611804973971,1.828559755469128e-12,1.658243518785232e-4,9.395013916031037e-12,5.74600661160464e-4,TRUE
BP3_ln_U,LE8,0.9391942916891016,1.0068552123250643,0.6749517029494437,0.615634040425745,1.2034368804287596,1.3980763842243835,4.082315067681507e-12,1.1304303533654548e-5,2.0275498169484822e-11,5.6144707550484257e-5,TRUE
A_a_C_binary_U,LE8,-5.212778387235273,-5.439583729798548,-6.719079161961278,-6.815683632934294,-3.7064776125092687,-4.063483826662801,1.7314095600226543e-11,4.5232624336819633e-7,8.321936272366951e-11,3.344557690351668e-6,TRUE
Thiocyanate_ln_U,LE8,-1.6391403689714674,-1.6298440613613183,-2.123071269709015,-2.3621887537743955,-1.1552094682339196,-0.8974993689482411,3.7960737177668705e-11,8.388472593641435e-5,1.767546824835199e-10,3.2891642538225623e-4,TRUE
X24D_ln_U,LE8,2.137996225932344,2.39685076950835,1.494634493114313,1.6036794887619,2.7813579587503754,3.1900220502548002,8.703212040936409e-11,8.642446684267076e-7,3.929632103331894e-10,5.853293436162701e-6,TRUE
IPM1_Cys_ln_U,LE8,-4.370917759163398,-4.1504873417160075,-5.6955321259661345,-6.006963088330297,-3.046303392360662,-2.294011595101718,1.40140985716462e-10,2.504035027918124e-4,6.141472609339071e-10,8.291138203551122e-4,TRUE
PrP_ln_U,LE8,0.8818323536266257,0.8400863605555263,0.6119049417732565,0.5068396245324485,1.151759765479995,1.1733330965786042,1.7874289849948826e-10,1.532085858575466e-5,7.609340536121071e-10,7.133774778992014e-5,TRUE
HEMA_binary_U,LE8,-3.4310558950362675,-3.752356346317745,-4.524975627614221,-5.000894984646813,-2.3371361624583145,-2.503817707988677,8.997137592496488e-10,9.490479581408978e-7,3.7238152813388246e-9,5.892006073458074e-6,TRUE
X1_AN_ln_U,LE8,-1.496714486957675,-1.5982989182031242,-1.9772283732875189,-2.1396264495746875,-1.016200600627831,-1.0569713868315611,1.33540493452069e-9,1.4408724104384234e-5,5.377711763340076e-9,6.92548352113952e-5,TRUE
PFUnDA_binary_S,LE8,3.5382035961521594,4.110241855440841,2.392114685812997,2.2264085760230845,4.684292506491322,5.994075134858598,1.6411144542809588e-9,1.07697043498128e-4,6.434896149680602e-9,3.9138681661514814e-4,TRUE
X1_NP_ln_U,LE8,-1.1260900906943503,-1.0778409550819985,-1.5087572132529337,-1.656958522058866,-0.7434229681357668,-0.49872338810513095,8.920067405045876e-9,6.577104354724313e-4,3.4079231880816295e-8,0.001999976630314128,TRUE
Perchlorate_ln_U,LE8,1.943187363201981,2.5123136930474876,1.263145179720507,1.3746625290942227,2.6232295466834548,3.649964857000753,2.3370265283849997e-8,9.25577734133451e-5,8.705423818234124e-8,3.5361815996380564e-4,TRUE
PNP_ln_U,LE8,1.824130742980899,1.8059204175575083,1.1549492784197297,0.9710673559166944,2.4933122075420684,2.640773479198322,9.871368496709695e-8,1.1983260397854783e-4,3.5873997707554747e-7,4.251204284000863e-4,TRUE
MBzP_ln_U,LE8,-1.4189153875512555,-1.6821610798463948,-1.9508966091377211,-2.2923678876763045,-0.8869341659647898,-1.0719542720164854,1.838164931082973e-7,3.937859991513189e-6,6.521108922175309e-7,2.2566966874440968e-5,TRUE
X23_OH_PH_ln_U,LE8,-1.890573881600337,-2.2595798959449533,-2.616726283668042,-3.26771530160593,-1.1644214795326322,-1.2514444902839768,3.552684441387488e-7,7.660892647989006e-5,1.2310464692249667e-6,3.0850621744604376e-4,TRUE
NDMA_binary_U,LE8,4.620496485305898,4.321628444246539,2.7966345944435873,0.8232925391335648,6.444358376168209,7.819964349359513,7.844435679758882e-7,0.018817224628972548,2.656411173372894e-6,0.041231859848778085,TRUE
TCPY_ln_U,LE8,1.7785590467812948,2.2879171942867487,1.0510860778261184,1.3574749708480534,2.506032015736471,3.218359417725444,1.7318829000352748e-6,2.1902204841623794e-5,5.734456713450132e-6,9.324081489719843e-5,TRUE
Pb_ln_U,LE8,1.8326512014738048,2.319155282848575,1.0478573878021484,1.167816500555291,2.617445015145461,3.4704940651418594,4.899127837760823e-6,2.790615821112262e-4,1.5868914083181798e-5,9.039168637950588e-4,TRUE
Sr_ln_U,LE8,1.5974307938490815,1.813234807235169,0.9057683515576055,0.7325959987427839,2.2890932361405576,2.893873615727554,6.210745863086992e-6,0.0017925344041128978,1.968938582127578e-5,0.005039389173826826,TRUE
BMA_ln_U,LE8,1.368682518685586,1.563802656021308,0.7632193922909735,0.9763452110551158,1.9741456450801986,2.1512601009875003,9.710524398804186e-6,6.792257552786178e-6,2.983820591380258e-5,3.614451340589788e-5,TRUE
EtP_binary_U,LE8,2.517560213374704,2.2200967903947504,1.4033333499896146,0.6325120391129093,3.6317870767597937,3.8076815416765912,9.812564360914943e-6,0.007716814976172648,2.983820591380258e-5,0.01884926936802827,TRUE
X34_MHA_ln_U,LE8,-1.130095627629342,-1.2192277180942777,-1.632996951315842,-2.098244872894445,-0.6271943039428419,-0.34021056329411026,1.0955406299976357e-5,0.008171035200403562,3.264711077392955e-5,0.019636842659034367,TRUE
PFDA_ln_S,LE8,1.4333771632747734,1.506579076302144,0.7614460897772164,0.4592189938439073,2.1053082367723306,2.5539391587603806,2.980060455093076e-5,0.006300111539483288,8.706451133507222e-5,0.015645276989716832,TRUE
DMTP_ln_U,LE8,1.216456767036746,1.4936561636763146,0.6411724532684486,0.81426967060685,1.7917410808050436,2.1730426567457792,3.593562701427736e-5,2.926551905520124e-4,1.0274070657895295e-4,9.277792211116988e-4,TRUE
MA_ln_U,LE8,-1.737235370034287,-1.6230678497684008,-2.560884687092015,-2.8676450160780984,-0.9135860529765593,-0.37849068345870296,3.6545352004594e-5,0.012322011292278954,1.0274070657895295e-4,0.028687182539836938,TRUE
X26_DMA_binary_U,LE8,-3.3636684930518808,-3.8430378848970674,-4.976429871560734,-6.136370722956292,-1.7509071145430277,-1.5497050468378437,4.5729289355998325e-5,0.0027822095291657445,1.2617896507488425e-4,0.007402664640101713,TRUE
PMA_binary_U,LE8,-2.2403936511779707,-2.218624309929373,-3.320752795730126,-3.570059384468677,-1.1600345066258158,-0.867189235390069,4.9242638196285715e-5,0.0021775619270731315,1.3340278347721038e-4,0.005899213220616302,TRUE
CEMA_AAM_ln_U,LE8,-1.3908884329165134,-1.0914915161744767,-2.0928454024419767,-2.183617801949846,-0.6889314633910502,6.347696008923709e-4,1.0487769183994873e-4,0.05012501602359554,2.790495729312921e-4,0.09108082179897238,TRUE
MHBP_ln_U,LE8,1.3873099319774624,1.548908262452703,0.6861323663328442,0.2806066703725587,2.0884874976220806,2.8172098545328472,1.0742446465774302e-4,0.018364965746216867,2.8081131989480195e-4,0.041231859848778085,TRUE
MMA_binary_U,LE8,2.15657355368689,2.688943380895761,1.063962210971061,1.3858120692321407,3.249184896402719,3.992074692559381,1.1144136920675046e-4,2.1134159233251543e-4,2.862890346863072e-4,7.156794831260181e-4,TRUE
As_III_binary_U,LE8,2.1527896925609706,2.516785673430225,1.0486237839855976,1.1370671793108376,3.256955601136344,3.8965041675496126,1.3496406518432726e-4,8.073588578730627e-4,3.4084145275364e-4,0.002405929396461727,TRUE
Mo_ln_U,LE8,1.6132736746410472,1.7560957600275096,0.7730918421917801,0.6193902594654823,2.4534555070903146,2.892801260589537,1.702394003242454e-4,0.003634780054164755,4.2276117747187613e-4,0.00950144259772892,TRUE
X4_ABP_ln_U,LE8,-1.2498646479464788,-1.3525190220450038,-1.9214297524515438,-2.4728263150801686,-0.5782995434414138,-0.23221172900983933,2.7188787560068983e-4,0.02119724046566354,6.571619740752297e-4,0.044484349709631936,TRUE
m_p_Xylene_binary_S,LE8,-1.6986953686541169,-1.5456963560321972,-2.6129470774888643,-2.9720602819066664,-0.7844436598193696,-0.1193324301577281,2.734499489440553e-4,0.034638546135293824,6.571619740752297e-4,0.06790978123893131,TRUE
DEP_ln_U,LE8,1.591391335879884,2.029890600206347,0.7286178156920717,1.0619832848664377,2.4541648560676963,2.997797915546256,3.0882267138724733e-4,4.493401501130437e-4,7.303901275666643e-4,0.0013948267159759064,TRUE
PGA_ln_U,LE8,-1.5135282274459798,-1.0027662214623703,-2.384018983310123,-2.142008576800362,-0.6430374715818369,0.13647613387562108,6.614539662097888e-4,0.0823104426220681,0.0015399475150821647,0.1378006286594174,TRUE
X1_PH_ln_U,LE8,-1.260489633583696,-1.358518606532117,-2.013242605025326,-2.245141937983143,-0.5077366621420663,-0.4718952750810911,0.0010392488908857042,0.0038835352830478625,0.0023822782267995373,0.009976668227140198,TRUE
Hg_binary_U,LE8,1.7802303074566743,1.0458740337057975,0.6782329222888803,0.09242103151859737,2.8822276926244683,1.9993270358929975,0.0015546804613550628,0.03263515550266633,0.0035098089203318846,0.06483517559863045,TRUE
NPMA_ln_U,LE8,0.6742209250861582,0.7972134771130351,0.2544695230723943,0.330215095803724,1.093972327099922,1.2642118584223463,0.0016540083401021372,0.0015312128107409636,0.0036783170548540067,0.004387513630776992,TRUE
Co_ln_U,LE8,1.366624058542025,1.6371101367257739,0.5005289904472694,0.6437521376637853,2.2327191266367805,2.6304681357877624,0.001995660887156402,0.002104503805763695,0.004372845179210352,0.005806871612199825,TRUE
DMP_ln_U,LE8,1.1295431075559934,1.3524033782341849,0.38315504466338224,0.2514444205630775,1.8759311704486046,2.4533623359052923,0.0030483173877150684,0.01938164312709088,0.00658259841694993,0.04185311341937016,TRUE
DMDTP_binary_U,LE8,2.3407163310021617,1.100878120309003,0.750660637782784,-0.6124535279901813,3.9307720242215396,2.8142097686081873,0.00394695159209867,0.19098798780418313,0.008401368388895741,0.2634926868779934,TRUE
n_PFOA_ln_S,LE8,1.5996566586989227,1.5739236003478576,0.5109630806532928,0.024757772814670842,2.6883502367445526,3.1230894278810446,0.004015921372653992,0.046874620681997506,0.008427778655287954,0.08724564535025003,TRUE
Sn_ln_U,LE8,-0.7702029517208325,-0.8467666577572546,-1.3021408053299837,-1.5839424319284352,-0.23826509811168128,-0.10959088358607383,0.00455871012357246,0.025784417018617053,0.009433997339059676,0.05262846761334166,TRUE
X3PBA_ln_U,LE8,0.6637547442271899,1.0607081342726628,0.19999563948804694,0.46282868386380627,1.127513848966333,1.6585875846815192,0.005046727091335275,0.0010629112298966338,0.010300853926150082,0.0031053681030313415,TRUE
U_ln_U,LE8,-0.82670865323733,-0.6434842743513561,-1.4076750350826295,-1.1887934350886875,-0.24574227139203053,-0.09817511361402476,0.005305042672774761,0.02229409385491213,0.01068177511139783,0.046136388671970945,TRUE
BuP_binary_U,LE8,1.759815335827721,1.4134225055376906,0.520759208521379,-0.1497804046143425,2.998871463134063,2.976625415689724,0.005392775587010577,0.07469313337811627,0.01071364749952768,0.1309326690981097,TRUE
DETP_binary_U,LE8,2.303411840912499,3.291061956673079,0.6423549129849371,0.7698068711190102,3.9644687688400606,5.812317042227148,0.0066123614391310264,0.013950560331353461,0.012963708610927934,0.031978976759564084,TRUE
DHB_Cys_ln_U,LE8,-1.5218758773243575,-1.1917333087568993,-2.67267522025657,-2.86887005870933,-0.37107653439214516,0.48540344119553147,0.009565251590029626,0.1571043573226351,0.018509382946940448,0.23005585012701854,TRUE
AsB_binary_U,LE8,1.4213544589730085,1.068669419746502,0.342631258265949,-0.24431088643847843,2.500077659680068,2.3816497259314824,0.009829555394846897,0.10687620058393461,0.018709138781904642,0.16941014773410912,TRUE
Mn_binary_U,LE8,-1.5490159101193797,-1.9405293087099733,-2.7260636721496248,-3.3651050943804544,-0.37196814808913437,-0.5159535230394923,0.009919610495103804,0.009252228224322813,0.018709138781904642,0.02188225405435078,TRUE
X2_AN_ln_U,LE8,-1.1108245361575246,-1.4188162988977027,-1.9827640788028236,-2.565518313228762,-0.2388849935122257,-0.27211428456664355,0.012570916137996402,0.018660703547855942,0.0234133313070183,0.041231859848778085,TRUE
DBUP_binary_U,LE8,-1.4647065251651676,-1.5855109622656376,-2.6397130684192094,-3.0999951739506812,-0.2896999819111261,-0.07102675058059393,0.014581661546627713,0.0407762670635314,0.026823056425278137,0.0778931255444382,TRUE
X2_MHA_ln_U,LE8,-0.6090177393982534,-0.5194127416704845,-1.0993005083508682,-1.2795480538148487,-0.11873497044563858,0.24072257047387968,0.014929779148964532,0.17310437259150976,0.027128501136533114,0.24800530303975918,TRUE
o_ANS_ln_U,LE8,1.0088592178057751,0.8588945390738043,0.1708453764210376,-0.3679853977735841,1.8468730591905127,2.085774475921193,0.018341868053756236,0.15639106733389374,0.03292696795192385,0.23005585012701854,TRUE
BPF_binary_U,LE8,-1.3001619983197745,-1.5264146216326586,-2.394183052600889,-3.0899294630993985,-0.20614094403866035,0.037100219834081294,0.019865020144838107,0.055332638682489756,0.035236761923581876,0.09933208630952979,TRUE
PFBA_binary_U,LE8,2.670462492800948,2.7835207029451046,0.39991522784326206,0.03592985263414006,4.941009757758634,5.5311115532560695,0.02119714132955877,0.04742884076087418,0.037157341860050076,0.08724564535025003,TRUE
Ba_ln_U,LE8,0.6560298082020062,0.7598014519136506,0.09502235307395557,-0.0953968017059813,1.2170372633300568,1.6149997055332825,0.021927956128337426,0.07961937388981273,0.03799145887351484,0.1348571125628154,TRUE
MHNCH_binary_U,LE8,-1.3104318967918809,-1.4203137924307174,-2.452981370381531,-2.8943228737449664,-0.16788242320223046,0.05369528888353159,0.0245971019556643,0.058386282496495454,0.04212607116544806,0.10356614395211693,TRUE
Chloroform_binary_S,LE8,0.9852721804254698,1.115067846816184,0.10034442710517211,0.1023761597121231,1.8701999337457675,2.127759533920245,0.02910474132391185,0.03202894361792449,0.04927961883253256,0.06449071079825336,TRUE
TTCA_binary_U,LE8,-1.6518121267175094,-1.6772174583577355,-3.1702199263347985,-3.6194619229294416,-0.1334043271002201,0.2650270062139706,0.03301754604465121,0.08554703364141555,0.05527656585003405,0.14050787268584544,TRUE
W_ln_U,LE8,-0.6340945073992962,-0.28191103249976524,-1.2277302104830194,-1.0003598931740139,-0.040458804315572916,0.4365378281744834,0.03631080406919538,0.42922266518882946,0.06011455340344568,0.5035761977412251,TRUE
DPHP_ln_U,LE8,0.6484865235311011,0.6539537341406957,0.02951822493239642,-0.09788376411648592,1.2674548221298059,1.4057912323978772,0.04003905250149566,0.08581353298263045,0.06555844860135004,0.14050787268584544,TRUE
X1_PY_ln_U,LE8,-0.7016416441880237,-0.49530750162160236,-1.3947612129047067,-1.5973335736558731,-0.00852207547134054,0.6067185704126683,0.04725102617156123,0.3659908296194093,0.07652611847350678,0.4614320282772743,TRUE
n_PFOS_ln_S,LE8,0.9885500002001139,0.9679071510854567,0.009706854851142865,-0.3274827883078977,1.9673931455490847,2.263297090478811,0.04777487147886061,0.13209882760433447,0.0765425360252713,0.20718658224258776,TRUE
MEHHP_ln_U,LE8,-0.6568978124204564,-0.6789790726296943,-1.3254914373640734,-1.5864317398756989,0.011695812523160432,0.22847359461631034,0.05414126372484819,0.13696886725505333,0.08581966271279128,0.21039547650518503,TRUE
IHg_binary_S,LE8,0.9837895578531648,1.2141481848346414,-0.041778102557253005,-0.14504362757102562,2.009357218263583,2.5733399972403084,0.06008613268802028,0.07807634301034712,0.09396094399628686,0.1348571125628154,TRUE
PFHS_ln_S,LE8,0.6168466458628328,0.5891236567912601,-0.02733802188746648,-0.29564893041924667,1.261031313613132,1.4738962440017669,0.06053859478955395,0.18401276474602385,0.09396094399628686,0.2611228756872148,TRUE
BPS_ln_U,LE8,-0.43828795139931764,-0.033776589411541866,-0.9028411588815152,-0.6624788657509784,0.026265256082879884,0.5949256869278947,0.06442444619712899,0.9133623842046116,0.09896126271517752,0.9195337516654536,TRUE
Cd_ln_U,LE8,-0.6422813964906907,-1.2796647405504027,-1.3696572298048921,-2.3535919978949984,0.0850944368235107,-0.20573748320580676,0.08348412816367698,0.021122801635464775,0.12692994996314153,0.044484349709631936,TRUE
BCPP_binary_U,LE8,-1.0043972545118556,-1.403883207773019,-2.152207025491048,-2.9841844028844413,0.143412516467337,0.17641798733840353,0.08629890355573067,0.0796471537283742,0.12988420838185727,0.1348571125628154,TRUE
X5OHIMI_binary_U,LE8,1.892279877230855,1.4983305203779713,-0.2948561096115401,-1.6717708827619935,4.079415864073249,4.668431923517936,0.08985267214555974,0.3297097316624783,0.133880481496884,0.4235064656699075,TRUE
MEOHP_ln_U,LE8,-0.5992851157229275,-0.5475046867895211,-1.2962821706529724,-1.5347858511642718,0.0977119392071173,0.43977647758522953,0.09191682434563546,0.26637078693418037,0.13560006759900675,0.34815129169467435,TRUE
PFNA_ln_S,LE8,0.6796339992124238,0.7224278870828622,-0.11382470040283577,-0.4556921178215647,1.4730926988276836,1.9005478919872891,0.09315546060470496,0.2201250940284153,0.13608003558922588,0.2964845192691743,TRUE
MiBP_ln_U,LE8,-0.5703004853486918,-0.4951284989527949,-1.260368939704205,-1.2495285018975126,0.1197679690068214,0.2592715039919227,0.1052326632024368,0.19018316573180752,0.15222977492391343,0.2634926868779934,TRUE
OXY_binary_U,LE8,1.0668003734418328,1.899451902888865,-0.24420918678702042,-0.29163758774665816,2.3778099336706857,4.090541393524388,0.11069393688548303,0.08681599856390476,0.15859035188400933,0.1406041715871936,TRUE
GLYP_ln_U,LE8,0.6057484023367398,0.39058571084572924,-0.15138006274885818,-0.4996729538463539,1.3628768674223377,1.2808443755378125,0.11680258255282161,0.37738008187651706,0.1657484266701945,0.4614320282772743,TRUE
BPA_ln_U,LE8,-0.47930161821249045,-0.5460913096865773,-1.0815784570915112,-1.2737646620959313,0.12297522066653027,0.18158204272277678,0.11876013353287959,0.13584152228293966,0.16693641411697227,0.21039547650518503,TRUE
FA_ln_S,LE8,2.842165414990037,2.702659460611445,-0.772092471760597,-2.0344342686428587,6.456423301740671,7.439753189865749,0.12318900247094064,0.25312749373329263,0.17154356418850614,0.33376988111735045,TRUE
TCC_binary_U,LE8,-0.8782823911094615,-0.8572145637408963,-2.0129284198973387,-2.802885208508483,0.2563636376784155,1.0884560810266908,0.12917354956781998,0.3754061334476061,0.17821165634819608,0.4614320282772743,TRUE
DCVDMPCA_binary_U,LE8,0.8742989856698099,1.7151285415665063,-0.2719702576441446,0.08397347566831193,2.0205682289837643,3.3462836074647004,0.13486755785268317,0.03996165117962963,0.18347728431194416,0.0773283899449976,TRUE
MCOCH_binary_U,LE8,-1.2295979878061085,-1.7121934535635883,-2.8444256773856376,-4.167473288286108,0.38522970177342053,0.7430863811589317,0.1354530286866702,0.1578963758292877,0.18347728431194416,0.23005585012701854,TRUE
PFHpA_binary_S,LE8,-1.7423215575296962,-1.1444436592560867,-4.090196479866854,-4.448839195797856,0.6055533648074616,2.159951877285682,0.1456791692916665,0.4717819613114759,0.19555131733746223,0.5449264514372861,TRUE
o_TLD_ln_U,LE8,-0.7182235055968871,-0.22430673805050724,-1.6943181683737827,-1.352827341101731,0.2578711571800085,0.9042138650007165,0.14910305079493752,0.6778328657956314,0.19836030864683651,0.7214078357396363,TRUE
Mn_ln_S,LE8,-0.9296672575439298,-2.338255357350698,-2.267225084270283,-3.944946939855811,0.4078905691824235,-0.7315637748455857,0.17305472772097552,0.0057801207826692,0.22818720734889694,0.0145972541799612,TRUE
MDA_binary_U,LE8,1.5392196320752778,-0.6877062049556321,-0.6961591891472068,-4.101158904795103,3.774598453297762,2.725746494883839,0.17695654842451036,0.6737205767969305,0.2312853132916846,0.7214078357396363,FALSE
PPDA_binary_U,LE8,-1.5300353018692663,-1.7528934780997887,-3.7691668192559398,-4.171246917343051,0.7090962155174072,0.6654599611434742,0.18026334847593106,0.14319478360067198,0.23355859932968462,0.21604268535756777,TRUE
X24_DCP_ln_U,LE8,0.27893771253465116,0.3967980547605876,-0.13125125600182108,-0.2167423666588144,0.6891266810711234,1.0103384761799896,0.18249728427257403,0.1965523526097127,0.2344146151432201,0.26868165631969904,TRUE
Harman_ln_U,LE8,0.5264557441353516,0.329302216928971,-0.2599622205933735,-0.5559642881128192,1.3128737088640765,1.2145687219707613,0.1893111250527943,0.4402214007051064,0.24108852677663545,0.5124452242582879,TRUE
Se_ln_S,LE8,-2.1243496569072224,-2.5148215195371884,-5.489530375746389,-6.318675557569609,1.240831061931944,1.2890325184952327,0.21591333991091882,0.18705207653717837,0.27263633598921105,0.2629316924909394,TRUE
Pb_ln_S,LE8,0.44742703564352176,1.0657496524864367,-0.2821663975423549,-0.2105611215473573,1.1770204688293984,2.3420604265202307,0.2293036948833546,0.09846545770325188,0.28711134905562885,0.1577564859976831,TRUE
PFHxA_binary_U,LE8,1.0839649971573062,1.0833611454496774,-0.7197464498155048,-1.457441710601478,2.8876764441301175,3.6241640015008327,0.23860436337338603,0.377816828522332,0.2962670845219543,0.4614320282772743,TRUE
BDCPP_ln_U,LE8,-0.3288801360984116,-0.024595757776368167,-0.895761722760167,-0.6761603648793749,0.23800145056334376,0.6269688493266387,0.25536359439163764,0.9390612298455114,0.31445599639961985,0.9390612298455114,TRUE
Sm_PFOS_ln_S,LE8,0.5601115136814038,0.45720124509021004,-0.44890923007752803,-1.3046435393490068,1.5691322574403355,2.219046029529427,0.2763088107692041,0.5883346597606267,0.33745912134927386,0.6445725316495102,TRUE
HIBP_ln_U,LE8,0.35149064812848396,0.3072313302550911,-0.32898730429610124,-0.47456829064593253,1.031968600553069,1.0890309511561147,0.3112038950673175,0.42853500677482814,0.37698683223601875,0.5035761977412251,TRUE
MEP_ln_U,LE8,0.20326327194827712,0.18439458029196598,-0.19905903881068218,-0.4296980445674735,0.6055855827072364,0.7984872051514055,0.3219215824902065,0.544341693876411,0.3848203409152938,0.6052754655789943,TRUE
X4FPBA_binary_U,LE8,-0.8299251633252631,-1.8580625569612241,-2.475707517996466,-4.48549278503547,0.8158571913459396,0.769367671113022,0.32283585647256197,0.1590318963965296,0.3848203409152938,0.23005585012701854,TRUE
IPPPP_binary_U,LE8,-1.0331571819432523,-2.536873246930282,-3.2952597453397496,-4.988878819215163,1.2289453814532452,-0.0848676746454009,0.3703297685186324,0.04346011018790042,0.4379296468990177,0.08196906858224257,TRUE
BCETP_ln_U,LE8,-0.19979317853753178,-0.3510159719592163,-0.6953287611493012,-1.1419459320469054,0.2957424040742377,0.4399139881284728,0.4292239339004945,0.37196597891098493,0.503577686229714,0.4614320282772743,TRUE
MECPP_ln_U,LE8,-0.24620084059936462,-0.48750980388336485,-0.9664570954113153,-1.6408735069620177,0.474055414212586,0.6658538991952881,0.5027311888982756,0.39485548604894916,0.5852105245768989,0.478320873343849,TRUE
DEA_ln_U,LE8,-0.10005405835221595,-0.07248662254520984,-0.40511901192281163,-0.5167103445186496,0.2050108952183797,0.37173709942822997,0.5201924221788834,0.7412637212933635,0.6008424101135941,0.7790712041386124,TRUE
MeFOSAA_binary_S,LE8,0.3281940557485524,0.8709120285648726,-0.8092825371482976,-0.6253337915496653,1.4656706486454025,2.3671578486794105,0.5715861853237015,0.24386890975450093,0.6467881288470856,0.32443274601268424,TRUE
X4_MDA_binary_U,LE8,0.45409262393333305,0.4263074238909606,-1.120691385637386,-1.4882988195163989,2.028876633504052,2.34091366729832,0.5716610446998256,0.6419148214150573,0.6467881288470856,0.6981409371594418,TRUE
Sb_ln_U,LE8,0.2316018635767709,0.6066876140959981,-0.5759378100143601,-0.38432696831491564,1.0391415371679018,1.597702196506912,0.5739007696510657,0.22087101771059292,0.6467881288470856,0.2964845192691743,TRUE
MCPP_ln_U,LE8,0.14342440132116271,0.16134507090301445,-0.36118443391385247,-0.4273871425519127,0.648033236556178,0.7500772843579415,0.577334370044714,0.5798426658303429,0.6467881288470856,0.6399744978423785,TRUE
